,Dividend Ratio,Price ratio,5 Day Div Moving Average,20 Day Div Moving Average,100 Day Div Moving Average,500 Day Div Moving Average,5 Day Price Moving Average,20 Day Price Moving Average,100 Day Price Moving Average,500 Day Price Moving Average
170,0.940587527221245,1.0,9.60961297363731,9.58704131837069,9.978693094448433,10.038312906887839,97.0717796614121,95.96990942364506,99.84138549661434,100.39501156343414
171,0.9620770729306438,1.0,9.572865393590916,9.59851173354998,9.97367287064445,10.037554448346452,96.09612973637314,95.87041318370693,99.7869309444843,100.38312906887838
172,0.944470991616989,1.0,9.535770068998705,9.600394993334241,9.967985906140449,10.036443868178791,95.72865393590921,95.98511733549984,99.73672870644447,100.37554448346451
173,0.9269804211271688,1.0,9.44764952077119,9.585030870276414,9.959939290368402,10.034983476601333,95.3577006899871,96.00394993334245,99.67985906140444,100.3644386817879
174,0.9076329747266685,1.0,9.363497975245423,9.550823469526948,9.948077716937053,10.033136136095868,94.47649520771195,95.85030870276417,99.59939290368396,100.34983476601333
175,0.9238871088841645,1.0,9.330097138571261,9.537664782215968,9.938513618544818,10.03161387827355,93.63497975245427,95.50823469526951,99.48077716937048,100.33136136095867
176,0.9158384581913129,1.0,9.2376199090926,9.51757072494076,9.925592833245213,10.029930647437377,93.30097138571266,95.3766478221597,99.38513618544816,100.3161387827355
177,0.895081498744282,1.0,9.138840923347185,9.487173356167705,9.911165740515676,10.027832277412262,92.37619909092605,95.17570724940762,99.25592833245213,100.29930647437375
178,0.8942637059609877,1.0,9.073407493014823,9.450811807680932,9.89660780423884,10.025717551531484,91.3884092334719,94.87173356167708,99.11165740515675,100.2783227741226
179,0.919052748330061,1.0,9.09624704022161,9.437682547390239,9.882690359833921,10.024098606498084,90.7340749301483,94.50811807680934,98.9660780423884,100.2571755153148
180,0.9015220158757051,1.0,9.05151685420469,9.4223144614128,9.870004142918543,10.022129046815598,90.96247040221614,94.37682547390243,98.82690359833921,100.24098606498082
181,0.9010377343002809,1.0,9.021915406422625,9.396843790082253,9.857810203818303,10.020149801501605,90.51516854204695,94.22314461412805,98.70004142918542,100.22129046815594
182,0.8957703949977264,1.0,9.023293198929515,9.359918307650334,9.84772277130355,10.01806520940156,90.21915406422632,93.96843790082256,98.57810203818302,100.201498015016
183,0.9279135229786284,1.0,9.090592832964797,9.342156203458996,9.839286900277306,10.016623479861131,90.2329319892952,93.59918307650337,98.4772277130355,100.18065209401554
184,0.9471961082875799,1.0,9.146879552879835,9.328450633622024,9.833403318261809,10.015567402026884,90.905928329648,93.42156203459,98.39286900277305,100.16623479861127
185,0.9506557242037521,1.0,9.245146969535927,9.309093483987304,9.82548675876832,10.014580516510957,91.46879552879838,93.28450633622029,98.33403318261807,100.15567402026879
186,0.9393020315515981,1.0,9.321675564038562,9.288519068286181,9.815518688875592,10.013366557141989,92.45146969535932,93.09093483987309,98.25486758768318,100.14580516510955
187,0.9693778338822134,1.0,9.468890441807536,9.291698658270743,9.809326707799706,10.012754113819634,93.21675564038567,92.88519068286186,98.1551868887559,100.13366557141987
188,0.9504234089243185,1.0,9.513910213698917,9.28139001511244,9.79987164877641,10.01176258199812,94.68890441807541,92.91698658270747,98.09326707799704,100.12754113819632
189,0.97327851556448,1.0,9.566075028252715,9.293174899149902,9.79173061527031,10.01122815230941,95.13910213698922,92.81390015112443,97.99871648776409,100.11762581998119
190,0.9894188018248841,1.0,9.64360118349498,9.317590536451721,9.783308319521854,10.011016528345909,95.66075028252722,92.93174899149906,97.91730615270312,100.11228152309408
191,1.0165517409322078,1.0,9.798100602256198,9.344827870452502,9.77592989877204,10.011347563164552,96.43601183494987,93.17590536451726,97.83308319521855,100.11016528345905
192,0.992397960009235,1.0,9.844140854510242,9.368791354648625,9.766691573040616,10.011195522364737,97.98100602256207,93.44827870452508,97.75929898772041,100.11347563164549
193,0.98889946771083,1.0,9.921092972083265,9.399750877940454,9.756057808579847,10.010973511718953,98.44140854510249,93.68791354648631,97.66691573040617,100.11195522364734
194,1.0131084567338715,1.0,10.00075285442205,9.452488618944056,9.749615814285244,10.011235680853632,99.21092972083272,93.99750877940463,97.5605780857985,100.1097351171895
195,1.0022375813096374,1.0,10.026390413391557,9.49166385515679,9.741004878860497,10.011280432479824,100.00752854422055,94.52488618944064,97.4961581428525,100.11235680853628
196,0.9787995083677933,1.0,9.950885948262727,9.523144380245032,9.732802638971506,10.010856422647178,100.26390413391563,94.916638551568,97.41004878860502,100.11280432479822
197,0.9533649099282426,1.0,9.872819848100743,9.552286085837013,9.720651189598433,10.009923720845743,99.50885948262734,95.2314438024504,97.3280263897151,100.10856422647177
198,0.968752777631949,1.0,9.83252646794298,9.589530621672493,9.708014750919943,10.009298776398381,98.72819848100748,95.5228608583702,97.20651189598435,100.09923720845742
199,0.9783454677897551,1.0,9.763000490054747,9.61917698140234,9.698490249402514,10.008865685754177,98.32526467942986,95.895306216725,97.08014750919945,100.09298776398383
200,0.9707423282964228,1.0,9.700009984028318,9.6537871376127,9.688349411186888,10.008280532320107,97.63000490054753,96.19176981402346,96.98490249402515,100.08865685754178
201,0.95335852127892,1.0,9.649128009850571,9.67994753110202,9.674432772727693,10.007347702745685,97.00009984028324,96.53787137612706,96.88349411186887,100.08280532320106
202,0.9330199384030526,1.0,9.608438066800192,9.698572302804681,9.659704230943245,10.006008101513746,96.49128009850578,96.79947531102025,96.74432772727694,100.07347702745685
203,0.9136982846709787,1.0,9.49832908087825,9.691464683650858,9.643100893607995,10.004282067207164,96.084380668002,96.98572302804688,96.59704230943245,100.06008101513746
204,0.8972000686414248,1.0,9.336038282581589,9.66646666382778,9.623645789960896,10.002226068579994,94.98329080878258,96.91464683650864,96.43100893607995,100.04282067207166
205,0.9013021315239884,1.0,9.19715788903672,9.641789867487898,9.602836284917387,10.000252111210473,93.36038282581599,96.66466663827785,96.23645789960898,100.02226068579994
206,0.926176277324539,1.0,9.142793401127957,9.635226990374369,9.587710642665847,9.998775636756964,91.9715788903673,96.41789867487904,96.02836284917389,100.00252111210473
207,0.9321072150951524,1.0,9.140967954512156,9.616591680980838,9.575537331692757,9.997417781058866,91.42793401127969,96.35226990374375,95.87710642665844,99.98775636756965
208,0.9238660714465652,1.0,9.16130352806333,9.60331301224196,9.564562669626321,9.995895102487797,91.40967954512168,96.16591680980844,95.75537331692756,99.97417781058867
209,0.9171295467544761,1.0,9.201162484289432,9.575238527836959,9.555731880853346,9.994237693422887,91.6130352806334,96.03313012241968,95.64562669626321,99.95895102487799
210,0.934875463503905,1.0,9.268309148249266,9.547966858676471,9.546577838277171,9.992935202692964,92.01162484289443,95.75238527836966,95.55731880853345,99.94237693422888
211,0.9174276447101117,1.0,9.250811883020413,9.498404810565422,9.53780501850562,9.991283755587167,92.68309148249277,95.47966858676476,95.46577838277172,99.92935202692966
